policy_number;start_date;end_date;cancellation_date;premium;discount;year
493;21.05.2018;21.05.2019;;446,8067743;0,958284012;2018
494;14.10.2017;17.12.2017;17.12.2017;242,3142279;30,37542793;2017
497;08.11.2017;08.11.2018;;163,4979843;10,0303307;2017
499;25.07.2016;20.03.2017;20.03.2017;161,3232368;0,626944249;2016
500;22.10.2018;01.04.2019;01.04.2019;215,2391655;0,940007938;2018
501;22.04.2018;22.04.2019;;345,5971837;0,888673257;2018
502;20.01.2016;20.01.2017;20.01.2017;414,7857661;0,486952069;2016
504;16.07.2018;16.07.2019;;452,3545004;0,756784802;2018
505;09.08.2017;09.08.2018;09.08.2018;250,5535219;4,599643281;2017
506;03.11.2017;03.11.2018;03.11.2018;374,0175476;3,33667649;2017
507;22.05.2018;22.05.2019;;294,9189085;0,081541132;2018
508;11.04.2018;11.04.2019;;445,1292203;10,68243535;2018
509;05.06.2018;05.06.2019;;195,7600335;9,422958381;2018
510;05.04.2017;05.04.2018;05.04.2018;238,4331202;9,06566056;2017
511;29.10.2016;29.10.2017;;267,5540935;0,385801642;2016
512;12.09.2016;12.09.2017;12.09.2017;226,4558032;0,37309862;2016
513;27.01.2016;27.01.2017;27.01.2017;210,2790736;3,860078328;2016
514;22.09.2019;22.09.2020;;383,3639132;12,51372609;2019
515;25.10.2018;25.10.2019;25.10.2019;198,9674152;0,10354147;2018
516;27.04.2019;27.04.2020;;189,8312163;20,95979144;2019
517;01.04.2016;01.04.2017;01.04.2017;401,5790187;0,00881015;2016
518;23.08.2017;23.08.2018;;221,0827092;0,434914206;2017
519;29.10.2018;20.05.2019;;460,4409942;0,097979731;2018
520;20.10.2017;15.12.2017;15.12.2017;134,9386926;0,25970341;2017
521;04.08.2018;04.08.2019;04.08.2019;241,4662853;14,25921551;2018
522;30.09.2016;30.09.2017;30.09.2017;287,9862661;0,95876959;2016
523;15.02.2018;20.11.2018;24.02.2018;152,6196018;15,61849219;2018
524;19.12.2019;19.12.2020;;655,7680992;0,447615226;2019
525;09.03.2018;09.03.2019;;246,2668826;0,074841519;2018
526;04.05.2018;04.05.2019;;290,0424834;0,759186626;2018
527;12.03.2017;12.03.2018;;314,6843239;0,427568905;2017
528;23.12.2017;23.12.2018;;493,2272906;12,36912509;2017
529;17.10.2018;17.10.2019;;354,6339888;0,741330829;2018
530;17.03.2016;17.03.2017;17.03.2017;262,6815509;0,96671799;2016
531;23.10.2019;23.10.2020;;299,6532213;0,283823104;2019
532;21.03.2018;21.03.2019;;155,9658796;0,827231534;2018
533;19.10.2019;19.10.2020;;287,2683938;0,413565835;2019
534;26.11.2016;26.11.2017;26.11.2017;357,4372382;0,582234068;2016
535;23.03.2019;23.03.2020;;446,4103839;0,738655801;2019
536;03.03.2018;03.03.2019;;460,7114488;2,607564567;2018
537;21.09.2018;21.09.2019;;250,6923072;2,844201118;2018
539;16.06.2016;16.06.2017;16.06.2017;266,149349;0,38607539;2016
541;11.05.2018;11.05.2019;11.05.2019;411,3554884;0,312566371;2018
542;10.08.2017;10.08.2018;;279,1024651;3,346370318;2017
544;30.09.2019;30.09.2020;;227,6260215;0,857917285;2019
545;21.11.2018;21.11.2019;;321,798222;0,518841025;2018
546;23.10.2016;23.10.2017;21.07.2017;192,3369328;0,338308075;2016
547;03.06.2016;03.06.2017;20.04.2017;344,2030422;0,957815695;2016
548;20.04.2017;20.04.2018;;160,4508969;0,004853612;2017
549;09.11.2019;07.04.2020;;235,2644065;35,75797851;2019
550;27.01.2016;27.01.2017;27.01.2017;220,4428142;0,270689181;2016
551;23.11.2018;23.11.2019;24.11.2018;175,8140493;3,402945304;2018
554;24.07.2018;24.07.2019;21.10.2018;281,8232297;0,93889801;2018
555;06.10.2016;06.10.2017;;343,2702211;0,17021683;2016
556;30.09.2018;30.09.2019;19.10.2018;986,6143987;10,78664692;2018
558;22.01.2018;22.01.2019;;315,957965;0,300599677;2018
559;03.02.2019;03.02.2020;;548,618807;0,188151579;2019
560;10.08.2016;10.08.2017;10.08.2017;310,1698506;3,153218573;2016
562;31.05.2017;31.05.2018;31.05.2018;125,6354862;0,96585575;2017
564;20.02.2016;20.02.2017;20.02.2017;274,2421999;0,947363422;2016
565;09.12.2018;09.12.2019;;222,0596404;0,64514522;2018
566;14.03.2018;14.03.2019;;283,7817229;0,231486575;2018
567;17.09.2018;17.09.2019;;325,4037275;3,409678546;2018
568;27.01.2019;27.01.2020;28.01.2019;338,039348;8,289709817;2019
569;17.09.2016;17.09.2017;17.09.2017;264,2419264;0,35575743;2016
571;03.12.2018;03.12.2019;03.12.2019;292,7350879;7,909718926;2018
572;16.09.2019;16.09.2020;;255,5483453;10,23921579;2019
573;29.01.2017;29.01.2018;29.01.2018;355,0938239;3,266802964;2017
574;18.05.2018;18.05.2019;;286,3377325;0,033702534;2018
575;19.02.2018;02.08.2018;26.04.2018;183,2752779;0,715024943;2018
576;13.03.2019;13.03.2020;;161,0437685;11,17204734;2019
577;10.01.2019;10.01.2020;;379,9251143;0,846353706;2019
578;29.01.2016;29.01.2017;29.01.2017;285,1162257;0,051654968;2016
579;14.02.2016;14.02.2017;14.02.2017;310,8208687;0,352713549;2016
580;26.07.2019;26.07.2020;;464,5991396;0,682701409;2019
581;14.03.2017;14.03.2018;;169,6658222;0,087916393;2017
582;03.05.2017;03.05.2018;03.05.2018;161,7840173;0,789171431;2017
584;03.02.2019;03.02.2020;;271,9734452;10,8555142;2019
585;31.03.2017;31.03.2018;31.03.2018;440,2525683;0,018575823;2017
586;09.01.2017;09.01.2018;01.06.2017;345,7582941;0,865538864;2017
587;20.02.2016;20.02.2017;20.02.2017;418,1029673;9,016373706;2016
588;17.04.2016;17.04.2017;17.04.2017;466,3899844;0,724980723;2016
589;22.10.2016;22.10.2017;22.10.2017;177,1827695;0,199254138;2016
590;19.06.2017;19.06.2018;19.06.2018;381,9427619;5,522609047;2017
591;08.10.2016;08.10.2017;08.10.2017;252,5023936;0,282221658;2016
592;15.07.2017;15.07.2018;15.07.2018;451,1903142;0,275382597;2017
593;15.12.2019;15.12.2020;;301,9660614;4,420067818;2019
595;02.03.2017;02.03.2018;;248,4530811;0,734079204;2017
596;20.06.2016;20.06.2017;;227,8388384;3,462189848;2016
600;10.10.2017;10.10.2018;;159,5514515;0,133598562;2017
601;11.12.2018;11.12.2019;07.02.2019;244,6205094;0,268432954;2018
602;28.10.2017;28.10.2018;28.10.2018;158,7570526;0,70886683;2017
604;06.02.2018;06.02.2019;;197,679274;19,47178518;2018
605;24.05.2018;24.05.2019;;230,874328;0,581904375;2018
606;20.12.2019;20.12.2020;;300,8743676;3,15878519;2019
607;09.10.2019;09.10.2020;;383,0389419;0,859764224;2019
609;26.05.2018;26.05.2019;;180,9957787;0,591741678;2018
610;14.10.2018;14.10.2019;14.10.2019;151,9281708;15,98727182;2018
611;26.11.2016;08.11.2017;08.11.2017;238,5974774;8,863735006;2016
612;19.09.2017;19.09.2018;19.09.2018;257,7403342;0,25873881;2017
614;04.08.2018;04.08.2019;;236,9164114;0,425421177;2018
615;02.04.2018;02.04.2019;;254,9513916;25,01121157;2018
616;28.04.2016;28.04.2017;;288,365703;0,801123542;2016
618;19.12.2019;03.03.2020;;262,8244372;4,013777843;2019
619;05.08.2018;05.08.2019;05.02.2019;478,6535578;0,358822421;2018
620;02.02.2018;02.02.2019;02.02.2019;485,2322674;0,271524553;2018
621;17.06.2017;17.06.2018;17.06.2018;178,5475393;0,084045351;2017
622;21.02.2016;21.02.2017;21.02.2017;274,5290083;0,920564668;2016
623;30.08.2017;30.08.2018;29.07.2018;233,9706998;24,59025992;2017
624;05.04.2016;05.04.2017;05.04.2017;151,2261936;0,294834514;2016
625;31.01.2018;31.01.2019;31.01.2019;209,7113686;0,452199047;2018
626;07.10.2019;07.10.2020;;415,8280327;25,52105335;2019
627;15.03.2018;15.03.2019;15.03.2019;201,7836422;0,073290239;2018
630;08.10.2017;08.10.2018;08.10.2018;182,7697351;0,229295096;2017
631;14.02.2016;14.02.2017;14.02.2017;172,8493555;0,189387147;2016
632;27.03.2017;27.03.2018;;142,0307729;0,486488513;2017
633;30.06.2016;30.06.2017;30.06.2017;150,0121948;10,465108;2016
634;24.03.2016;24.03.2017;24.03.2017;206,5529365;0,317598742;2016
636;14.05.2019;26.02.2020;;239,5530575;0,3048377;2019
638;16.07.2016;16.07.2017;16.07.2017;191,0595228;0,353976053;2016
640;31.03.2016;31.03.2017;31.03.2017;656,8384925;0,34239938;2016
641;22.07.2017;22.07.2018;22.01.2018;311,6540541;4,66475908;2017
642;07.09.2019;13.07.2020;;408,973654;0,947973451;2019
643;18.05.2019;18.05.2020;;382,0406867;0,943544914;2019
644;12.03.2018;12.03.2019;;335,1938172;0,962632354;2018
645;06.10.2019;06.10.2020;;167,385052;0,053909628;2019
646;19.10.2018;19.10.2019;;192,9852602;0,831717448;2018
647;20.10.2016;20.10.2017;20.10.2017;511,2575167;0,659958667;2016
648;19.01.2018;19.01.2019;;181,7864644;4,885804856;2018
649;10.03.2016;10.03.2017;10.03.2017;223,9190279;0,005599467;2016
650;16.07.2019;16.07.2020;;406,037754;0,360296597;2019
651;20.01.2019;20.01.2020;31.03.2019;428,0901611;0,762510999;2019
652;26.03.2019;26.03.2020;;217,3894292;16,19756442;2019
653;23.09.2019;05.09.2020;;317,1519481;0,435163247;2019
654;05.03.2018;05.03.2019;05.03.2019;167,6979198;0,893042735;2018
657;16.05.2018;16.05.2019;16.11.2018;286,6558476;0,956162664;2018
658;09.05.2018;09.05.2019;;374,3975701;3,321444127;2018
659;15.12.2019;15.12.2020;;327,0959566;5,971220911;2019
660;07.06.2019;25.01.2020;;258,8353356;0,666248488;2019
661;09.08.2016;09.08.2017;09.08.2017;360,3468913;7,527395019;2016
662;03.07.2019;03.07.2020;;184,7338712;16,91377734;2019
663;12.07.2018;05.05.2019;05.05.2019;370,5607324;5,292399142;2018
665;10.10.2017;10.10.2018;10.10.2018;429,2221016;5,698898252;2017
666;18.03.2017;18.03.2018;04.05.2017;199,6170055;15,62174096;2017
667;22.01.2017;22.01.2018;;391,7410644;22,96348449;2017
668;04.12.2019;04.12.2020;;290,6065555;0,423791162;2019
669;29.04.2018;29.04.2019;;403,2834443;7,492816393;2018
670;23.02.2018;23.02.2019;23.02.2019;142,1889143;0,710802881;2018
671;04.06.2017;04.06.2018;04.06.2018;252,2658921;0,24757995;2017
673;05.05.2018;05.05.2019;05.05.2019;254,3173948;0,333204384;2018
676;09.03.2016;09.03.2017;09.03.2017;149,4208689;0,318472764;2016
677;21.12.2017;04.10.2018;26.01.2018;165,5040373;0,084617175;2017
678;30.05.2016;30.05.2017;30.05.2017;576,6277343;0,529962293;2016
679;14.11.2017;03.01.2018;;149,0636695;2,391755475;2017
681;08.10.2018;24.10.2018;24.10.2018;121,4454759;24,77912295;2018
682;21.10.2018;21.10.2019;;553,1096782;0,224910513;2018
683;14.03.2019;14.03.2020;;768,5802388;0,177138231;2019
684;19.08.2019;19.08.2020;;279,694835;0,25018725;2019
686;16.01.2017;16.01.2018;16.01.2018;213,5364746;0,483558836;2017
687;05.10.2018;05.10.2019;;212,8939042;11,49315991;2018
688;20.03.2018;20.03.2019;;371,6136545;8,894928665;2018
689;14.01.2019;14.01.2020;;155,0249415;0,119927962;2019
690;07.07.2019;07.07.2020;;194,7563179;0,852147473;2019
691;22.11.2018;22.11.2019;;363,1232108;0,592696913;2018
692;26.08.2018;26.08.2019;;228,0934022;10,66678121;2018
693;30.07.2019;30.07.2020;;424,8234298;4,024987616;2019
694;13.05.2017;13.05.2018;13.05.2018;185,5780247;0,683733027;2017
695;24.05.2018;24.05.2019;;324,4493782;5,456382169;2018
696;30.06.2018;30.06.2019;;218,451058;0,778520113;2018
697;21.01.2018;21.01.2019;;291,4527455;0,556603769;2018
698;08.05.2016;08.05.2017;08.05.2017;449,2844165;0,544597767;2016
700;16.12.2017;16.12.2018;;188,929214;8,414108237;2017
701;18.03.2019;18.03.2020;;275,4070636;7,382822529;2019
702;08.10.2019;08.10.2020;;460,3373941;0,201196934;2019
703;06.06.2019;06.06.2020;;250,2768024;30,18079;2019
705;06.01.2017;06.01.2018;06.01.2018;189,1161911;3,903057147;2017
706;01.04.2018;01.04.2019;01.04.2019;285,5709056;3,162046951;2018
707;16.02.2018;16.02.2019;16.02.2019;355,4775726;0,190969228;2018
709;21.05.2016;21.05.2017;;558,1289725;0,335736703;2016
710;07.12.2017;07.12.2018;;217,0949645;0,036665789;2017
711;18.07.2019;18.07.2020;;306,9786164;0,991528354;2019
712;23.03.2018;23.03.2019;08.04.2018;398,7063896;0,73594604;2018
714;02.10.2018;02.10.2019;;152,230063;0,497264027;2018
715;22.10.2016;22.10.2017;22.10.2017;347,5630821;0,977382398;2016
716;01.02.2016;01.02.2017;;163,4109669;0,475143125;2016
717;15.12.2018;15.12.2019;;258,4575296;0,622783385;2018
719;10.10.2019;10.10.2020;;394,0359036;0,785024841;2019
720;08.07.2018;08.07.2019;08.07.2019;136,6378821;0,236736409;2018
721;26.11.2016;26.11.2017;;236,3648822;0,899773023;2016
724;24.01.2016;24.01.2017;24.01.2017;178,9105548;0,444314741;2016
726;01.12.2019;01.12.2020;;258,3497614;0,436090705;2019
727;05.09.2016;05.09.2017;05.09.2017;201,6591705;0,975032534;2016
728;05.01.2019;05.01.2020;;279,1821379;0,77206147;2019
730;09.06.2017;09.06.2018;06.11.2017;310,8396844;0,732593006;2017
731;11.04.2016;11.04.2017;11.04.2017;208,0404869;0,781960054;2016
732;17.03.2018;17.03.2019;;232,5276555;0,353345791;2018
733;20.06.2016;20.06.2017;20.06.2017;298,4979242;0,915082796;2016
734;22.12.2017;22.12.2018;;594,8124566;0,254896897;2017
735;13.03.2018;01.09.2018;;373,996626;0,189806697;2018
736;18.07.2018;18.07.2019;18.07.2019;208,8998;15,43511066;2018
737;11.06.2017;11.06.2018;11.06.2018;223,2296813;0,279344871;2017
738;09.08.2019;09.08.2020;;337,4523895;8,879857988;2019
740;25.10.2016;25.10.2017;25.10.2017;226,114991;11,16475863;2016
741;25.02.2018;25.02.2019;;321,8700004;0,660817865;2018
744;15.10.2019;15.10.2020;;454,0219961;1,402073193;2019
745;24.03.2019;02.12.2019;02.12.2019;241,7350376;0,218039835;2019
746;30.01.2017;30.01.2018;30.01.2018;424,2726676;0,662706455;2017
747;02.10.2016;29.01.2017;29.01.2017;184,1930932;0,651945199;2016
748;18.10.2016;18.10.2017;18.10.2017;503,8492338;0,295177642;2016
749;04.12.2019;04.12.2020;;239,8317208;0,139242965;2019
751;11.12.2017;11.12.2018;15.07.2018;217,770914;0,066958333;2017
753;21.09.2016;21.09.2017;;259,2036289;4,83990978;2016
754;18.06.2018;18.06.2019;18.06.2019;729,08433;0,816193716;2018
755;29.10.2017;29.10.2018;;230,5246135;0,728896551;2017
756;02.05.2019;02.05.2020;03.11.2019;359,3978136;10,36578299;2019
757;25.11.2017;25.11.2018;;321,1885243;0,614550011;2017
758;14.01.2019;14.01.2020;;234,2670828;5,496246191;2019
759;06.03.2018;06.03.2019;;178,0507823;2,481091873;2018
760;17.05.2016;17.05.2017;17.05.2017;214,8415227;1,88995021;2016
762;30.11.2018;30.11.2019;;350,8261469;6,658406929;2018
763;25.02.2018;25.02.2019;;193,2860813;20,50015054;2018
764;12.03.2017;12.03.2018;24.06.2017;178,2438486;0,911914248;2017
765;04.02.2018;04.02.2019;15.03.2018;344,7474721;0,851619005;2018
768;26.01.2017;26.01.2018;;358,5422581;0,226308916;2017
769;12.09.2019;12.09.2020;;447,2303472;0,550587273;2019
770;30.01.2017;30.01.2018;;447,4747044;0,421569883;2017
771;13.07.2016;13.07.2017;13.07.2017;216,986227;0,414681336;2016
773;18.06.2017;18.06.2018;18.06.2018;703,3759323;0,319394695;2017
775;03.03.2019;03.03.2020;;258,2768962;0,632159789;2019
776;28.02.2018;28.02.2019;07.04.2018;229,4760603;19,60683294;2018
777;14.11.2016;14.11.2017;;230,5937291;0,391587559;2016
779;01.06.2016;01.06.2017;01.06.2017;456,1638069;0,418254019;2016
780;17.01.2017;17.01.2018;;182,5564108;10,62486395;2017
781;12.10.2018;12.10.2019;12.10.2019;150,5500379;18,45240031;2018
782;26.05.2019;26.05.2020;;203,1518933;0,605254783;2019
783;10.10.2019;10.10.2020;;241,2726621;0,333515528;2019
786;27.10.2018;27.10.2019;;211,6339161;11,29490025;2018
787;11.01.2016;11.01.2017;11.01.2017;191,1410442;0,007936141;2016
788;19.03.2018;19.03.2019;19.03.2019;366,0740194;0,156212831;2018
789;02.03.2019;02.03.2020;;521,1374494;5,981923702;2019
790;24.05.2017;24.05.2018;24.05.2018;176,7220359;9,741040155;2017
792;15.04.2018;15.04.2019;13.08.2018;366,6644997;0,463323173;2018
793;02.01.2017;02.01.2018;02.01.2018;208,8905902;15,25163917;2017
794;03.03.2018;10.01.2019;;435,292329;5,735903261;2018
795;07.09.2019;07.09.2020;;385,8536029;14,71414789;2019
796;17.02.2017;17.02.2018;17.02.2018;191,8955961;3,423858317;2017
797;28.09.2016;28.09.2017;28.09.2017;279,8189446;0,229551841;2016
798;17.01.2017;17.01.2018;;263,2498939;0,803558955;2017
799;09.06.2019;09.06.2020;;391,9280602;0,790427666;2019
800;04.12.2019;04.12.2020;;507,4578216;0,315497057;2019
801;23.06.2016;23.06.2017;;490,2270534;0,623482889;2016
802;11.03.2018;11.03.2019;11.03.2019;209,0607044;0,338170655;2018
803;06.06.2018;06.06.2019;;186,5615397;0,740813724;2018
804;28.01.2018;11.02.2018;11.02.2018;152,7666137;0,580998444;2018
805;25.06.2016;25.06.2017;25.06.2017;347,8635566;0,493562701;2016
806;20.02.2016;20.02.2017;20.02.2017;337,7463911;6,891101129;2016
807;03.03.2018;03.03.2019;03.03.2019;249,5787054;5,666902606;2018
808;27.10.2017;27.10.2018;;204,0537732;9,499634448;2017
809;08.07.2016;08.07.2017;;180,8294467;0,928330946;2016
810;19.11.2017;19.11.2018;19.11.2018;259,3336111;34,81241544;2017
812;10.08.2017;10.08.2018;10.08.2018;447,6831611;0,763810854;2017
813;23.10.2017;23.10.2018;23.10.2018;523,9368225;0,599542124;2017
814;28.05.2018;10.11.2018;10.11.2018;287,8605013;0,387688339;2018
815;20.03.2019;20.03.2020;;238,8685281;0,76386323;2019
816;17.07.2019;17.07.2020;;349,8438497;0,179543161;2019
817;15.10.2016;15.10.2017;;278,9341284;0,679155878;2016
818;25.05.2018;25.05.2019;25.05.2019;283,5442267;0,381237961;2018
821;09.05.2018;09.05.2019;;319,0209159;5,568278338;2018
822;08.03.2019;08.03.2020;;673,5943397;0,709332019;2019
823;06.04.2017;06.04.2018;06.04.2018;290,8929723;0,639775211;2017
824;28.01.2017;28.01.2018;28.01.2018;241,5052667;3,359625882;2017
825;19.01.2019;19.01.2020;19.07.2019;750,6479158;1,116730617;2019
826;08.10.2016;08.10.2017;08.10.2017;290,5002385;0,3705407;2016
827;02.05.2016;02.05.2017;02.05.2017;209,2455215;0,717593353;2016
828;21.02.2017;21.02.2018;;344,8675391;0,496393966;2017
829;02.05.2016;02.05.2017;;317,4370807;4,906512276;2016
830;28.12.2017;28.12.2018;28.12.2018;166,7645579;21,14629271;2017
831;08.11.2016;05.10.2017;;593,5295958;0,557932013;2016
832;02.11.2018;02.11.2019;;202,1528212;5,30193786;2018
833;11.04.2018;11.04.2019;11.04.2019;207,5805614;0,421952094;2018
834;26.08.2019;26.08.2020;;211,1430016;7,684948081;2019
835;14.03.2016;14.03.2017;14.03.2017;268,648288;0,619530021;2016
836;01.04.2017;01.04.2018;01.04.2018;329,5779882;0,692390085;2017
837;20.06.2016;20.06.2017;20.06.2017;578,8056583;0,470162766;2016
838;20.11.2016;20.11.2017;20.11.2017;166,119227;13,3850123;2016
839;18.07.2017;18.07.2018;18.07.2018;241,5862523;4,420112762;2017
840;05.10.2017;05.10.2018;05.10.2018;380,0522459;0,250211066;2017
841;18.04.2017;18.04.2018;18.04.2018;242,5619362;3,379462322;2017
842;13.10.2016;13.10.2017;13.10.2017;231,8245164;0,671896327;2016
843;02.04.2018;02.04.2019;;481,2691566;0,50033386;2018
844;05.07.2018;05.07.2019;;268,7192603;0,39566265;2018
845;18.05.2018;18.05.2019;18.05.2019;186,2585202;14,54094813;2018
846;02.07.2019;02.07.2020;12.10.2019;426,3808151;10,21764617;2019
847;14.12.2016;14.12.2017;;250,504629;10,09509983;2016
848;11.01.2018;11.01.2019;15.09.2018;267,9241696;7,427312449;2018
850;10.10.2019;10.10.2020;;252,2560385;0,631978227;2019
851;24.10.2018;24.10.2019;;153,5192671;0,605414725;2018
852;14.07.2016;14.07.2017;14.07.2017;199,0523903;0,849213426;2016
853;29.10.2019;29.10.2020;;285,9311711;8,10936845;2019
854;11.07.2016;11.07.2017;11.07.2017;169,0540121;0,33977064;2016
855;04.06.2019;04.06.2020;;537,2122799;0,357130196;2019
856;26.07.2016;26.07.2017;26.07.2017;322,3309325;0,004050929;2016
858;05.11.2016;05.11.2017;05.11.2017;142,8455404;0,162359371;2016
859;04.07.2016;04.07.2017;04.07.2017;564,8159351;0,155263941;2016
860;27.06.2019;27.06.2020;;352,4262277;0,592132196;2019
861;16.07.2019;16.07.2020;;478,6529631;6,07628957;2019
862;24.11.2018;24.11.2019;;472,1966626;0,588771276;2018
863;23.09.2018;23.09.2019;;261,2903751;0,182718723;2018
864;31.12.2017;31.12.2018;;191,9118087;21,36023646;2017
865;23.10.2019;23.10.2020;;438,3676477;10,41791514;2019
866;15.02.2019;15.02.2020;;239,7285536;27,75267095;2019
867;29.04.2019;29.04.2020;;346,2047194;10,80177723;2019
868;01.02.2018;01.02.2019;;192,2099176;0,889263937;2018
869;05.04.2018;05.04.2019;;305,9601118;0,078371243;2018
870;20.01.2017;20.01.2018;20.01.2018;228,009357;0,568756441;2017
871;22.01.2017;22.01.2018;;303,1804065;0,02492041;2017
872;15.04.2017;15.04.2018;;297,201191;0,03755724;2017
873;18.11.2019;18.11.2020;;472,189218;0,017829664;2019
875;06.10.2019;06.10.2020;;314,631028;0,878772846;2019
876;09.10.2018;09.10.2019;09.10.2019;390,7600898;0,600339412;2018
877;24.04.2017;24.04.2018;24.04.2018;160,0363951;4,274892201;2017
878;29.10.2016;29.10.2017;29.10.2017;240,9810439;5,230437089;2016
879;28.01.2017;28.01.2018;28.01.2018;246,8278626;0,511366535;2017
880;18.02.2019;18.02.2020;;261,3822057;24,39296243;2019
882;06.06.2019;06.06.2020;;268,0059239;10,43468152;2019
884;16.06.2017;16.06.2018;;195,2952774;7,405638315;2017
886;14.06.2016;14.06.2017;14.06.2017;297,9716142;0,368034057;2016
888;03.09.2016;03.09.2017;03.09.2017;209,0028807;8,593456607;2016
889;26.07.2016;26.07.2017;26.07.2017;380,2759644;0,308302553;2016
890;14.10.2016;14.10.2017;14.10.2017;261,2709472;0,692873461;2016
891;28.05.2016;10.04.2017;10.04.2017;335,6146937;20,05189852;2016
